sampleid,experiment,set,compound,concentration_mM,compound_class,samplename,group,treatment,day,mouse.number
CC13,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC13,CCME15,1,Tyramine,0.31,Other,NA,NA,NA,NA,NA
CC14,CCME15,1,5-Aminovalerate,2.66,Fatty Acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Acetate,5.57,Fatty Acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Butyrate,0.07,Fatty Acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Succinate,4.2,Organic acids,NA,NA,NA,NA,NA
CC14,CCME15,1,Tyramine,0.09,Other,NA,NA,NA,NA,NA
CC15,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Acetate,4.16,Fatty Acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Butyrate,0.11000000000000004,Fatty Acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Glycine,0.55,Amino Acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Proline,0.89,Amino Acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Propionate,0.25,Fatty Acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC15,CCME15,1,Tyramine,0.29,Other,NA,NA,NA,NA,NA
CC16,CCME15,1,5-Aminovalerate,4.6,Fatty Acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Acetate,5.4399999999999995,Fatty Acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Proline,0.049999999999999996,Amino Acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Succinate,5.14,Organic acids,NA,NA,NA,NA,NA
CC16,CCME15,1,Tyramine,0.06,Other,NA,NA,NA,NA,NA
CC17,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Acetate,10.98,Fatty Acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Glycine,0.3,Amino Acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Proline,1.09,Amino Acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Succinate,10.1,Organic acids,NA,NA,NA,NA,NA
CC17,CCME15,1,Tyramine,0.02,Other,NA,NA,NA,NA,NA
CC18,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Acetate,6.73,Fatty Acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Proline,0.41,Amino Acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Succinate,5.43,Organic acids,NA,NA,NA,NA,NA
CC18,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC19,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Acetate,5.449999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Proline,0.31,Amino Acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Succinate,2.53,Organic acids,NA,NA,NA,NA,NA
CC19,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC20,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Acetate,5.76,Fatty Acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Proline,0.24,Amino Acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Succinate,0.58,Organic acids,NA,NA,NA,NA,NA
CC20,CCME15,1,Tyramine,0.01,Other,NA,NA,NA,NA,NA
CC21,CCME15,1,5-Aminovalerate,0.39,Fatty Acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Acetate,6.5600000000000005,Fatty Acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Butyrate,1.65,Fatty Acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Proline,0.26,Amino Acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Propionate,1.2799999999999998,Fatty Acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC21,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC22,CCME15,1,5-Aminovalerate,0.33999999999999997,Fatty Acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Acetate,8.860000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Butyrate,2.02,Fatty Acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Proline,0.16999999999999998,Amino Acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Propionate,1.0299999999999998,Fatty Acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC22,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC23,CCME15,1,5-Aminovalerate,0.85,Fatty Acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Acetate,5.91,Fatty Acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Butyrate,2.02,Fatty Acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Proline,0.16,Amino Acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Propionate,0.86,Fatty Acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC23,CCME15,1,Tyramine,0.01,Other,NA,NA,NA,NA,NA
CC24,CCME15,1,5-Aminovalerate,0.12000000000000002,Fatty Acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Acetate,7.74,Fatty Acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Butyrate,2.39,Fatty Acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Proline,0.15,Amino Acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Propionate,1.06,Fatty Acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC24,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC25,CCME15,1,5-Aminovalerate,3.3000000000000003,Fatty Acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Acetate,5.130000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Butyrate,1.31,Fatty Acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Proline,0.060000000000000005,Amino Acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC25,CCME15,1,Tyramine,0.08,Other,NA,NA,NA,NA,NA
CC26,CCME15,1,5-Aminovalerate,6.1,Fatty Acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Acetate,5.859999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Butyrate,0.8699999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC26,CCME15,1,Tyramine,0.53,Other,NA,NA,NA,NA,NA
CC27,CCME15,1,5-Aminovalerate,0.36,Fatty Acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Acetate,3.78,Fatty Acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Butyrate,0.78,Fatty Acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Glycine,0.06,Amino Acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Proline,1.25,Amino Acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Propionate,0.29,Fatty Acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC27,CCME15,1,Tyramine,0.14,Other,NA,NA,NA,NA,NA
CC28,CCME15,1,5-Aminovalerate,4.75,Fatty Acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Acetate,7.690000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Butyrate,1.43,Fatty Acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Proline,0.1,Amino Acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC28,CCME15,1,Tyramine,0.16,Other,NA,NA,NA,NA,NA
CC29,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Acetate,7.140000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Proline,0.39,Amino Acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Succinate,11.95,Organic acids,NA,NA,NA,NA,NA
CC29,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC30,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Acetate,9.41,Fatty Acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Butyrate,0.13,Fatty Acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Glycine,0.07,Amino Acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Proline,1.59,Amino Acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Succinate,0.4,Organic acids,NA,NA,NA,NA,NA
CC30,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC31,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Acetate,7.43,Fatty Acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Proline,1.07,Amino Acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Succinate,0.93,Organic acids,NA,NA,NA,NA,NA
CC31,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC32,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Acetate,5.369999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Proline,0.15,Amino Acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Succinate,1.72,Organic acids,NA,NA,NA,NA,NA
CC32,CCME15,1,Tyramine,0.03,Other,NA,NA,NA,NA,NA
CC33,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Acetate,1.6600000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Proline,0.95,Amino Acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC33,CCME15,1,Tyramine,0.19,Other,NA,NA,NA,NA,NA
CC34,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Acetate,2.04,Fatty Acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Proline,0.8099999999999999,Amino Acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC34,CCME15,1,Tyramine,0.34,Other,NA,NA,NA,NA,NA
CC35,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Acetate,2.09,Fatty Acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Glycine,0.03,Amino Acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Proline,0.72,Amino Acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC35,CCME15,1,Tyramine,0.32,Other,NA,NA,NA,NA,NA
CC36,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Acetate,1.65,Fatty Acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Proline,0.18,Amino Acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC36,CCME15,1,Tyramine,0.34,Other,NA,NA,NA,NA,NA
CC49,CCME15,1,5-Aminovalerate,0.36,Fatty Acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Acetate,17.33,Fatty Acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Butyrate,3.76,Fatty Acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Proline,0.11,Amino Acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Propionate,1.5099999999999998,Fatty Acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC49,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC50,CCME15,1,5-Aminovalerate,0.18000000000000002,Fatty Acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Acetate,10.8,Fatty Acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Butyrate,2.81,Fatty Acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Proline,0.09000000000000001,Amino Acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Propionate,1.65,Fatty Acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC50,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC51,CCME15,1,5-Aminovalerate,0.44999999999999996,Fatty Acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Acetate,12.690000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Butyrate,4.05,Fatty Acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Proline,0.11,Amino Acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Propionate,1.65,Fatty Acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC51,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC52,CCME15,1,5-Aminovalerate,0.35,Fatty Acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Acetate,9.06,Fatty Acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Butyrate,3.79,Fatty Acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Proline,0.13,Amino Acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Propionate,1.29,Fatty Acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC52,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC53,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Acetate,5.98,Fatty Acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Proline,1.06,Amino Acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Propionate,0.6900000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Succinate,3.83,Organic acids,NA,NA,NA,NA,NA
CC53,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC54,CCME15,1,5-Aminovalerate,3.9,Fatty Acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Acetate,2.89,Fatty Acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Butyrate,1.5999999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Succinate,1.67,Organic acids,NA,NA,NA,NA,NA
CC54,CCME15,1,Tyramine,0.2,Other,NA,NA,NA,NA,NA
CC55,CCME15,1,5-Aminovalerate,5.14,Fatty Acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Acetate,6.609999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Butyrate,1.64,Fatty Acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Proline,0.1,Amino Acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Propionate,0.56,Fatty Acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Succinate,4.09,Organic acids,NA,NA,NA,NA,NA
CC55,CCME15,1,Tyramine,0.1,Other,NA,NA,NA,NA,NA
CC56,CCME15,1,5-Aminovalerate,6.6499999999999995,Fatty Acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Acetate,7.57,Fatty Acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Butyrate,1.45,Fatty Acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Proline,0.1,Amino Acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Propionate,0.4,Fatty Acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Succinate,12.05,Organic acids,NA,NA,NA,NA,NA
CC56,CCME15,1,Tyramine,0.07,Other,NA,NA,NA,NA,NA
CC57,CCME15,1,5-Aminovalerate,2.45,Fatty Acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Acetate,6.5,Fatty Acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Butyrate,1.32,Fatty Acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Succinate,0.42,Organic acids,NA,NA,NA,NA,NA
CC57,CCME15,1,Tyramine,0.19,Other,NA,NA,NA,NA,NA
CC58,CCME15,1,5-Aminovalerate,4.47,Fatty Acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Acetate,7.790000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Butyrate,0.8200000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC58,CCME15,1,Tyramine,0.19,Other,NA,NA,NA,NA,NA
CC59,CCME15,1,5-Aminovalerate,4.6499999999999995,Fatty Acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Acetate,6.23,Fatty Acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Butyrate,3.74,Fatty Acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Glycine,0.08,Amino Acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Proline,0.12000000000000001,Amino Acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Propionate,0.55,Fatty Acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC59,CCME15,1,Tyramine,0.2,Other,NA,NA,NA,NA,NA
CC60,CCME15,1,5-Aminovalerate,3.54,Fatty Acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Acetate,7.380000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Butyrate,1.22,Fatty Acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Proline,0.1,Amino Acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Succinate,0,Organic acids,NA,NA,NA,NA,NA
CC60,CCME15,1,Tyramine,0.03,Other,NA,NA,NA,NA,NA
CC61,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Acetate,8.4,Fatty Acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Glycine,0.06,Amino Acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Proline,0.83,Amino Acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Succinate,8.58,Organic acids,NA,NA,NA,NA,NA
CC61,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC62,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Acetate,7.4,Fatty Acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Butyrate,0.040000000000000036,Fatty Acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Proline,1.2,Amino Acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Succinate,0.19,Organic acids,NA,NA,NA,NA,NA
CC62,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC63,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Acetate,7.190000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Glycine,0.09,Amino Acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Proline,0.78,Amino Acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Succinate,4.43,Organic acids,NA,NA,NA,NA,NA
CC63,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC64,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Acetate,4.52,Fatty Acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Glycine,0.19,Amino Acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Proline,0.88,Amino Acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Succinate,12.53,Organic acids,NA,NA,NA,NA,NA
CC64,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC65,CCME15,1,5-Aminovalerate,0,Fatty Acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Acetate,5.720000000000001,Fatty Acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Butyrate,0,Fatty Acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Glycine,0.17,Amino Acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Proline,1.14,Amino Acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Propionate,1.1,Fatty Acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Succinate,17.79,Organic acids,NA,NA,NA,NA,NA
CC65,CCME15,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC66,CCME15,1,5-Aminovalerate,4.069999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC66,CCME15,1,Acetate,6.73,Fatty Acids,NA,NA,NA,NA,NA
CC66,CCME15,1,Butyrate,1.8399999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC66,CCME15,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC66,CCME15,1,Proline,0.11,Amino Acids,NA,NA,NA,NA,NA
CC66,CCME15,1,Propionate,0.09,Fatty Acids,NA,NA,NA,NA,NA
CC66,CCME15,1,Succinate,2.56,Organic acids,NA,NA,NA,NA,NA
